oss,xdate,SITE_ID,yesterdayName,todayName,RNC,WBTS,WCEL,IPNBId,PtxCellMax,MBLBStateTransEnabled,Remark 
JAV,2019-09-04,20SBY238,U_MICGENTENG6,U_MICGENTENG6_O_XYX,1209,1541,15416,1541,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT1,U_STORUNGKUT_MT1_O_XYX,1209,1599,15991,1599,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT2,U_STORUNGKUT_MT2_O_XYX,1209,1599,15992,1599,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT3,U_STORUNGKUT_MT3_O_XYX,1209,1599,15993,1599,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT4,U_STORUNGKUT_MT4_O_XYX,1209,1599,15994,1599,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT5,U_STORUNGKUT_MT5_O_XYX,1209,1599,15995,1599,460,1,newXYX
JAV,2019-09-04,20SBY364,U_STORUNGKUT_MT6,U_STORUNGKUT_MT6_O_XYX,1209,1599,15996,1599,460,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN1,U_CENTRALPOIN1_O_XYX,1209,2221,7967,2221,430,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN2,U_CENTRALPOIN2_O_XYX,1209,2221,7968,2221,478,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN3,U_CENTRALPOIN3_O_XYX,1209,2221,7969,2221,460,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN4,U_CENTRALPOIN4_O_XYX,1209,2221,24194,2221,460,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN5,U_CENTRALPOIN5_O_XYX,1209,2221,24195,2221,460,1,newXYX
JAV,2019-09-04,20SBY303,U_CENTRALPOIN6,U_CENTRALPOIN6_O_XYX,1209,2221,24196,2221,460,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI1,U_MICGUNUNGSARI1_O_XYX,1209,2350,11887,2350,478,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI2,U_MICGUNUNGSARI2_O_XYX,1209,2350,11888,2350,478,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI3,U_MICGUNUNGSARI3_O_XYX,1209,2350,11889,2350,478,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI4,U_MICGUNUNGSARI4_O_XYX,1209,2350,24124,2350,460,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI5,U_MICGUNUNGSARI5_O_XYX,1209,2350,24125,2350,460,1,newXYX
JAV,2019-09-04,20SBY272,U_MICGUNUNGSARI6,U_MICGUNUNGSARI6_O_XYX,1209,2350,24126,2350,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA1,U_KALIJUDA1_O_XYX,1209,2355,8037,2355,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA2,U_KALIJUDA2_O_XYX,1209,2355,8038,2355,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA3,U_KALIJUDA3_O_XYX,1209,2355,8039,2355,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA4,U_KALIJUDA4_O_XYX,1209,2355,62794,2355,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA5,U_KALIJUDA5_O_XYX,1209,2355,62795,2355,460,1,newXYX
JAV,2019-09-04,20SBY277,U_KALIJUDA6,U_KALIJUDA6_O_XYX,1209,2355,62796,2355,460,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN1,U_SONOWIJEN1_O_XYX,1209,2358,14587,2358,478,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN2,U_SONOWIJEN2_O_XYX,1209,2358,14588,2358,478,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN3,U_SONOWIJEN3_O_XYX,1209,2358,14589,2358,460,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN4,U_SONOWIJEN4_O_XYX,1209,2358,60234,2358,460,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN5,U_SONOWIJEN5_O_XYX,1209,2358,60235,2358,460,1,newXYX
JAV,2019-09-04,20SBY280,U_SONOWIJEN6,U_SONOWIJEN6_O_XYX,1209,2358,60236,2358,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA1,U_MICPERUM_LAGUNA1_O_XYX,1209,2365,14637,2365,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA2,U_MICPERUM_LAGUNA2_O_XYX,1209,2365,14638,2365,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA3,U_MICPERUM_LAGUNA3_O_XYX,1209,2365,14639,2365,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA4,U_MICPERUM_LAGUNA4_O_XYX,1209,2365,60924,2365,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA5,U_MICPERUM_LAGUNA5_O_XYX,1209,2365,60925,2365,460,1,newXYX
JAV,2019-09-04,20SBY295,U_MICPERUM_LAGUNA6,U_MICPERUM_LAGUNA6_O_XYX,1209,2365,60926,2365,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI1,U_JANTI1_O_XYX,1209,2424,14997,2424,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI2,U_JANTI2_O_XYX,1209,2424,14998,2424,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI3,U_JANTI3_O_XYX,1209,2424,14999,2424,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI4,U_JANTI4_O_XYX,1209,2424,61524,2424,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI5,U_JANTI5_O_XYX,1209,2424,61525,2424,460,1,newXYX
JAV,2019-09-04,20SDA122,U_JANTI6,U_JANTI6_O_XYX,1209,2424,61526,2424,460,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG4,U_ITS_TBG4_O_XYX,1209,2470,12864,2470,460,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG5,U_ITS_TBG5_O_XYX,1209,2470,12865,2470,460,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG6,U_ITS_TBG6_O_XYX,1209,2470,12866,2470,460,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG1,U_ITS_TBG1_O_XYX,1209,2470,14627,2470,478,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG2,U_ITS_TBG2_O_XYX,1209,2470,14628,2470,478,1,newXYX
JAV,2019-09-04,20SBY334,U_ITS_TBG3,U_ITS_TBG3_O_XYX,1209,2470,14629,2470,460,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR4,U_UNAIR4_O_XYX,1209,2475,11874,2475,460,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR5,U_UNAIR5_O_XYX,1209,2475,11875,2475,460,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR6,U_UNAIR6_O_XYX,1209,2475,11876,2475,460,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR1,U_UNAIR1_O_XYX,1209,2475,14947,2475,430,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR2,U_UNAIR2_O_XYX,1209,2475,14948,2475,430,1,newXYX
JAV,2019-09-04,20SBY326,U_UNAIR3,U_UNAIR3_O_XYX,1209,2475,14949,2475,430,1,newXYX
JAV,2019-09-04,20SBY191,3G_GRH_BUKOPIN1_XXX,3G_GRH_BUKOPIN1_O_XYX,1209,2485,24851,2485,460,1,newXYX
JAV,2019-09-04,20SBY191,3G_GRH_BUKOPIN2_XXX,3G_GRH_BUKOPIN2_O_XYX,1209,2485,24852,2485,460,1,newXYX
JAV,2019-09-04,20SBY191,3G_GRH_BUKOPIN3_XXX,3G_GRH_BUKOPIN3_O_XYX,1209,2485,24853,2485,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN1_XXX,U_GRH_BUKOPIN1_O_XYX,1209,2486,24861,2486,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN2_XXX,U_GRH_BUKOPIN2_O_XYX,1209,2486,24862,2486,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN3_XXX,U_GRH_BUKOPIN3_O_XYX,1209,2486,24863,2486,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN4_XXX,U_GRH_BUKOPIN4_O_XYX,1209,2486,24864,2486,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN5_XXX,U_GRH_BUKOPIN5_O_XYX,1209,2486,24865,2486,460,1,newXYX
JAV,2019-09-04,20SBY191,U_GRH_BUKOPIN6_XXX,U_GRH_BUKOPIN6_O_XYX,1209,2486,24866,2486,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI1,U_JEMUR_WONOSARI1_O_XYX,1209,2559,14657,2559,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI2,U_JEMUR_WONOSARI2_O_XYX,1209,2559,14658,2559,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI3,U_JEMUR_WONOSARI3_O_XYX,1209,2559,14659,2559,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI4,U_JEMUR_WONOSARI4_O_XYX,1209,2559,60974,2559,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI5,U_JEMUR_WONOSARI5_O_XYX,1209,2559,60975,2559,460,1,newXYX
JAV,2019-09-04,20SBY305,U_JEMUR_WONOSARI6,U_JEMUR_WONOSARI6_O_XYX,1209,2559,60976,2559,460,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG1,U_KARAH_CG1_O_XYX,1209,2560,14427,2560,478,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG2,U_KARAH_CG2_O_XYX,1209,2560,14428,2560,478,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG3,U_KARAH_CG3_O_XYX,1209,2560,14429,2560,478,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG4,U_KARAH_CG4_O_XYX,1209,2560,24134,2560,460,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG5,U_KARAH_CG5_O_XYX,1209,2560,24135,2560,460,1,newXYX
JAV,2019-09-04,20SBY306,U_KARAH_CG6,U_KARAH_CG6_O_XYX,1209,2560,24136,2560,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING1,U_TANAHKALIKEDINDING1_O_XYX,1209,2568,7567,2568,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING2,U_TANAHKALIKEDINDING2_O_XYX,1209,2568,7568,2568,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING3,U_TANAHKALIKEDINDING3_O_XYX,1209,2568,7569,2568,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING4,U_TANAHKALIKEDINDING4_O_XYX,1209,2568,62984,2568,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING5,U_TANAHKALIKEDINDING5_O_XYX,1209,2568,62985,2568,460,1,newXYX
JAV,2019-09-04,20SBY313,U_TANAHKALIKEDINDING6,U_TANAHKALIKEDINDING6_O_XYX,1209,2568,62986,2568,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT1_XXX,U_GUNUNGANYAR_MT1_O_XYX,1209,2584,25841,2584,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT2_XXX,U_GUNUNGANYAR_MT2_O_XYX,1209,2584,25842,2584,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT3_XXX,U_GUNUNGANYAR_MT3_O_XYX,1209,2584,25843,2584,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT4_XXX,U_GUNUNGANYAR_MT4_O_XYX,1209,2584,25844,2584,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT5_XXX,U_GUNUNGANYAR_MT5_O_XYX,1209,2584,25845,2584,460,1,newXYX
JAV,2019-09-04,20SBY506,U_GUNUNGANYAR_MT6_XXX,U_GUNUNGANYAR_MT6_O_XYX,1209,2584,25846,2584,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH1,U_RUNGKUTTENGAH1_O_XYX,1209,2661,14217,2661,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH2,U_RUNGKUTTENGAH2_O_XYX,1209,2661,14218,2661,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH3,U_RUNGKUTTENGAH3_O_XYX,1209,2661,14219,2661,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH4,U_RUNGKUTTENGAH4_O_XYX,1209,2661,61374,2661,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH5,U_RUNGKUTTENGAH5_O_XYX,1209,2661,61375,2661,460,1,newXYX
JAV,2019-09-04,20SBY176,U_RUNGKUTTENGAH6,U_RUNGKUTTENGAH6_O_XYX,1209,2661,61376,2661,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN1,U_JUWINGAN1_O_XYX,1209,2663,14307,2663,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN2,U_JUWINGAN2_O_XYX,1209,2663,14308,2663,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN3,U_JUWINGAN3_O_XYX,1209,2663,14309,2663,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN4,U_JUWINGAN4_O_XYX,1209,2663,24024,2663,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN5,U_JUWINGAN5_O_XYX,1209,2663,24025,2663,460,1,newXYX
JAV,2019-09-04,20SBY177,U_JUWINGAN6,U_JUWINGAN6_O_XYX,1209,2663,24026,2663,460,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN4,U_BRONGGALAN4_O_XYX,1209,2664,12884,2664,460,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN5,U_BRONGGALAN5_O_XYX,1209,2664,12885,2664,460,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN6,U_BRONGGALAN6_O_XYX,1209,2664,12886,2664,460,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN1,U_BRONGGALAN1_O_XYX,1209,2664,14317,2664,478,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN2,U_BRONGGALAN2_O_XYX,1209,2664,14318,2664,478,1,newXYX
JAV,2019-09-04,20SBY178,U_BRONGGALAN3,U_BRONGGALAN3_O_XYX,1209,2664,14319,2664,478,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB1,U_PONDOKNIRWANA_TB1_O_XYX,1209,5219,12187,5219,460,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB2,U_PONDOKNIRWANA_TB2_O_XYX,1209,5219,12188,5219,460,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB3,U_PONDOKNIRWANA_TB3_O_XYX,1209,5219,12189,5219,460,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB4,U_PONDOKNIRWANA_TB4_O_XYX,1209,5219,61284,5219,460,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB5,U_PONDOKNIRWANA_TB5_O_XYX,1209,5219,61285,5219,460,1,newXYX
JAV,2019-09-04,20SBY359,U_PONDOKNIRWANA_TB6,U_PONDOKNIRWANA_TB6_O_XYX,1209,5219,61286,5219,460,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM31_XXX,U_KERTAJAYAIM31XX_O_XYX,1209,5260,13917,5260,478,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM32_XXX,U_KERTAJAYAIM32XX_O_XYX,1209,5260,13918,5260,478,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM33_XXX,U_KERTAJAYAIM33XX_O_XYX,1209,5260,13919,5260,478,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM34,U_KERTAJAYAIM34_O_XYX,1209,5260,62864,5260,460,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM35,U_KERTAJAYAIM35_O_XYX,1209,5260,62865,5260,460,1,newXYX
JAV,2019-09-04,20SBY116,U_KERTAJAYAIM36,U_KERTAJAYAIM36_O_XYX,1209,5260,62866,5260,460,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM31,U_PCNGSEWU_IM31_O_XYX,1209,5292,11717,5292,478,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM32,U_PCNGSEWU_IM32_O_XYX,1209,5292,11718,5292,478,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM33,U_PCNGSEWU_IM33_O_XYX,1209,5292,11719,5292,478,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM34,U_PCNGSEWU_IM34_O_XYX,1209,5292,24074,5292,460,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM35,U_PCNGSEWU_IM35_O_XYX,1209,5292,24075,5292,460,1,newXYX
JAV,2019-09-04,20SBY119,U_PCNGSEWU_IM36,U_PCNGSEWU_IM36_O_XYX,1209,5292,24076,5292,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL1,U_MULYOSARI_XL1_O_XYX,1209,5369,7517,5369,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL2,U_MULYOSARI_XL2_O_XYX,1209,5369,7518,5369,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL3,U_MULYOSARI_XL3_O_XYX,1209,5369,7519,5369,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL4,U_MULYOSARI_XL4_O_XYX,1209,5369,62814,5369,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL5,U_MULYOSARI_XL5_O_XYX,1209,5369,62815,5369,460,1,newXYX
JAV,2019-09-04,20SBY189,U_MULYOSARI_XL6,U_MULYOSARI_XL6_O_XYX,1209,5369,62816,5369,460,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL1,U_SIMOPOMAHAN_PL1_O_XYX,1209,5420,7857,5420,478,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL2,U_SIMOPOMAHAN_PL2_O_XYX,1209,5420,7858,5420,478,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL3,U_SIMOPOMAHAN_PL3_O_XYX,1209,5420,7859,5420,478,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL4,U_SIMOPOMAHAN_PL4_O_XYX,1209,5420,60474,5420,460,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL5,U_SIMOPOMAHAN_PL5_O_XYX,1209,5420,60475,5420,460,1,newXYX
JAV,2019-09-04,20SBY331,U_SIMOPOMAHAN_PL6,U_SIMOPOMAHAN_PL6_O_XYX,1209,5420,60476,5420,460,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB1,U_KERTAJAYA_TB1_O_XYX,1209,5421,7477,5421,430,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB2,U_KERTAJAYA_TB2_O_XYX,1209,5421,7478,5421,430,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB3,U_KERTAJAYA_TB3_O_XYX,1209,5421,7479,5421,430,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB4,U_KERTAJAYA_TB4_O_XYX,1209,5421,24034,5421,460,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB5,U_KERTAJAYA_TB5_O_XYX,1209,5421,24035,5421,460,1,newXYX
JAV,2019-09-04,20SBY332,U_KERTAJAYA_TB6,U_KERTAJAYA_TB6_O_XYX,1209,5421,24036,5421,460,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL1,U_RUNGKUT_KIDUL1_O_XYX,1209,5439,14737,5439,478,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL2,U_RUNGKUT_KIDUL2_O_XYX,1209,5439,14738,5439,478,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL3,U_RUNGKUT_KIDUL3_O_XYX,1209,5439,14739,5439,478,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL4,U_RUNGKUT_KIDUL4_O_XYX,1209,5439,61124,5439,460,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL5,U_RUNGKUT_KIDUL5_O_XYX,1209,5439,61125,5439,460,1,newXYX
JAV,2019-09-04,20SBY320,U_RUNGKUT_KIDUL6,U_RUNGKUT_KIDUL6_O_XYX,1209,5439,61126,5439,460,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO1,U_SIMOMULYO1_O_XYX,1209,5442,14747,5442,478,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO2,U_SIMOMULYO2_O_XYX,1209,5442,14748,5442,478,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO3,U_SIMOMULYO3_O_XYX,1209,5442,14749,5442,478,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO4,U_SIMOMULYO4_O_XYX,1209,5442,60564,5442,460,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO5,U_SIMOMULYO5_O_XYX,1209,5442,60565,5442,460,1,newXYX
JAV,2019-09-04,20SBY321,U_SIMOMULYO6,U_SIMOMULYO6_O_XYX,1209,5442,60566,5442,460,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL1,U_MOJO_XL1_O_XYX,1209,5464,7847,5464,478,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL2,U_MOJO_XL2_O_XYX,1209,5464,7848,5464,478,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL3,U_MOJO_XL3_O_XYX,1209,5464,7849,5464,478,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL4,U_MOJO_XL4_O_XYX,1209,5464,24004,5464,460,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL5,U_MOJO_XL5_O_XYX,1209,5464,24005,5464,460,1,newXYX
JAV,2019-09-04,20SBY330,U_MOJO_XL6,U_MOJO_XL6_O_XYX,1209,5464,24006,5464,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM31,U_TEMPELIM31_O_XYX,1209,5610,13977,5610,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM32,U_TEMPELIM32_O_XYX,1209,5610,13978,5610,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM33,U_TEMPELIM33_O_XYX,1209,5610,13979,5610,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM34,U_TEMPELIM34_O_XYX,1209,5610,60054,5610,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM35,U_TEMPELIM35_O_XYX,1209,5610,60055,5610,460,1,newXYX
JAV,2019-09-04,20SBY199,U_TEMPELIM36,U_TEMPELIM36_O_XYX,1209,5610,60056,5610,460,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO1,U_INJOKO1_O_XYX,1209,5762,12097,5762,478,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO2,U_INJOKO2_O_XYX,1209,5762,12098,5762,478,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO3,U_INJOKO3_O_XYX,1209,5762,12099,5762,478,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO4,U_INJOKO4_O_XYX,1209,5762,24084,5762,460,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO5,U_INJOKO5_O_XYX,1209,5762,24085,5762,460,1,newXYX
JAV,2019-09-04,20SBY210,U_INJOKO6,U_INJOKO6_O_XYX,1209,5762,24086,5762,460,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB4,U_PACARKEMB4_O_XYX,1209,5767,12734,5767,460,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB5,U_PACARKEMB5_O_XYX,1209,5767,12735,5767,460,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB6,U_PACARKEMB6_O_XYX,1209,5767,12736,5767,460,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB1,U_PACARKEMB1_O_XYX,1209,5767,14047,5767,478,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB2,U_PACARKEMB2_O_XYX,1209,5767,14048,5767,478,1,newXYX
JAV,2019-09-04,20SBY216,U_PACARKEMB3,U_PACARKEMB3_O_XYX,1209,5767,14049,5767,460,1,newXYX
JAV,2019-09-04,20SBY401,3G_PAKUWONSBY_CM1_O_XXX,3G_PAKUWONSBY_CM1_O_XYX,1209,5774,57741,5774,460,1,newXYX
JAV,2019-09-04,20SBY401,3G_PAKUWONSBY_CM2_O_XXX,3G_PAKUWONSBY_CM2_O_XYX,1209,5774,57742,5774,460,1,newXYX
JAV,2019-09-04,20SBY401,3G_PAKUWONSBY_CM3_O_XXX,3G_PAKUWONSBY_CM3_O_XYX,1209,5774,57743,5774,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM1_O_XXX,U_PAKUWONSBY_CM1_O_XYX,1209,5775,57751,5775,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM2_O_XXX,U_PAKUWONSBY_CM2_O_XYX,1209,5775,57752,5775,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM3_O_XXX,U_PAKUWONSBY_CM3_O_XYX,1209,5775,57753,5775,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM4_O_XXX,U_PAKUWONSBY_CM4_O_XYX,1209,5775,57754,5775,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM5_O_XXX,U_PAKUWONSBY_CM5_O_XYX,1209,5775,57755,5775,460,1,newXYX
JAV,2019-09-04,20SBY401,U_PAKUWONSBY_CM6_O_XXX,U_PAKUWONSBY_CM6_O_XYX,1209,5775,57756,5775,460,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO1,U_WONOCOLO1_O_XYX,1209,5807,12107,5807,460,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO2,U_WONOCOLO2_O_XYX,1209,5807,12108,5807,478,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO3,U_WONOCOLO3_O_XYX,1209,5807,12109,5807,478,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO4,U_WONOCOLO4_O_XYX,1209,5807,60864,5807,460,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO5,U_WONOCOLO5_O_XYX,1209,5807,60865,5807,460,1,newXYX
JAV,2019-09-04,20SBY221,U_WONOCOLO6,U_WONOCOLO6_O_XYX,1209,5807,60866,5807,460,1,newXYX
JAV,2019-09-04,20SBY218,U_GALAXI1,U_GALAXI1_O_XYX,1209,5823,7547,5823,460,1,newXYX
